player_id,window_end_ts,decision_latency_mean_1m,decision_latency_std_1m,pass_hesitation_index_1m,action_entropy_1m,error_rate_1m,pass_accuracy_1m,turnovers_1m,error_rate_trend_1m,decision_latency_mean_5m,decision_latency_std_5m,pass_hesitation_index_5m,action_entropy_5m,error_rate_5m,pass_accuracy_5m,turnovers_5m,error_rate_trend_5m,fatigue_index_1m,event_rate_1m,carry_rate_1m,duel_rate_1m,press_rate_1m,hi_intensity_rate_1m,distance_proxy_1m,position_spread_x_1m,position_spread_y_1m,avg_x_1m,avg_y_1m,fatigue_index_5m,event_rate_5m,carry_rate_5m,duel_rate_5m,press_rate_5m,hi_intensity_rate_5m,distance_proxy_5m,position_spread_x_5m,position_spread_y_5m,avg_x_5m,avg_y_5m,z_pass_acc,z_error_rate,z_latency,z_hi_intensity,z_fatigue_idx,composite_z,drop_label,risk_score,future_drop
3093.0,120.0,,,,1.0,0.0,,0,,,,,,,,,,-0.9211,2.0,0.0,0.0,1.0,1.0,,0.7071,0.0707,36.3,20.15,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
3093.0,150.0,,,,1.0,0.0,,0,0.0,,,,,,,,,-0.9211,2.0,0.0,0.0,1.0,1.0,,0.7071,0.0707,36.3,20.15,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
3093.0,180.0,2.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,,,,,,,-1.8816,3.0,1.0,0.0,0.0,1.0,,0.0,0.0,35.9,20.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.154700538379252,-0.23094010767585038,0,0.44252021201275366,0
3093.0,210.0,2.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,,,,,,,-1.8816,3.0,1.0,0.0,0.0,1.0,,0.0,0.0,35.9,20.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.866025403784439,-0.1732050807568878,0,0.4568066592096146,0
3093.0,300.0,2.0,0.0,0.0,1.585,0.0,0.0,0,-0.0,2.0,0.0,0.0,2.25,0.0,0.5,0.0,,-1.8816,3.0,1.0,0.0,0.0,1.0,,0.0,1.1547,36.8,27.867,-0.5369,1.6,0.4,0.0,0.2,0.6,,0.4955,4.026,36.337,23.062,-1.1547005383792512,0.0,0.0,0.0,-0.7302967433402213,0.08488075900780598,0,0.5212074584228957,1
3093.0,330.0,2.0,0.0,0.0,1.585,0.0,0.0,0,-0.0,2.0,0.0,0.0,2.25,0.0,0.5,0.0,,-1.8816,3.0,1.0,0.0,0.0,1.0,,0.0,1.1547,36.8,27.867,-0.5369,1.6,0.4,0.0,0.2,0.6,,0.4955,4.026,36.337,23.062,-0.8660254037844387,0.0,0.0,0.0,-0.4472135954999579,0.08376236165689616,0,0.5209283555006416,1
3093.0,450.0,3.0,1.0,0.0,1.585,0.0,0.5,0,-0.0,2.0,0.0,0.0,1.585,0.0,0.5,0.0,-0.0,-4.7633,6.0,2.0,0.0,0.0,2.0,,15.1385,4.1533,28.233,23.283,-0.1527,1.2,0.4,0.0,0.0,0.4,,0.493,4.2622,36.35,24.033,0.0,0.0,1.7888543819998317,1.788854381999832,-1.7888543819998317,-0.3577708763999664,1,0.4114992808063465,1
3093.0,480.0,3.0,1.0,0.0,1.585,0.0,0.5,0,-0.0,2.6667,0.9428,0.0,1.585,0.0,0.3333,0.0,-0.0,-4.7633,6.0,2.0,0.0,0.0,2.0,,15.1385,4.1533,28.233,23.283,-0.729,1.8,0.6,0.0,0.0,0.6,,12.7115,4.0455,31.089,24.811,0.23904572186687867,0.0,1.0954451150103324,1.0954451150103321,-1.0954451150103324,-0.26689816737544214,0,0.4336687483194419,0
3093.0,720.0,1.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,2.3333,1.2472,0.0,1.585,0.0,0.6667,0.0,-0.0,-1.8816,3.0,1.0,0.0,0.0,1.0,,0.0,0.0,26.5,34.7,-0.729,1.8,0.6,0.0,0.0,0.6,,11.9994,6.5853,27.656,27.089,1.4342743312012722,0.0,-1.4342743312012725,-0.7302967433402212,0.7302967433402213,-0.2815910351444204,0,0.4300637558363775,0
3093.0,750.0,1.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,2.3333,1.2472,0.0,1.585,0.0,0.6667,0.0,-0.0,-1.8816,3.0,1.0,0.0,0.0,1.0,,0.0,0.0,26.5,34.7,-0.729,1.8,0.6,0.0,0.0,0.6,,11.9994,6.5853,27.656,27.089,0.9561828874675149,0.0,-1.0,-0.7302967433402212,0.7302967433402213,-0.09911788015741448,0,0.4752407969073909,0
3093.0,780.0,,,0.0,1.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,1.5219,0.0,0.5,0.0,-0.0,-0.9211,2.0,0.0,0.0,0.0,0.0,,0.1414,2.687,8.7,35.2,0.0395,1.0,0.2,0.0,0.0,0.2,,9.7497,1.3711,19.38,34.9,-1.4342743312012722,0.0,0.0,-1.4342743312012722,1.0690258885390511,0.7875149101883191,0,0.6872974846986413,0
3093.0,810.0,,,0.0,1.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,1.5219,0.0,0.5,0.0,-0.0,-0.9211,2.0,0.0,0.0,0.0,0.0,,0.1414,2.687,8.7,35.2,0.0395,1.0,0.2,0.0,0.0,0.2,,9.7497,1.3711,19.38,34.9,-1.0,0.0,0.0,-0.9561828874675149,0.7302826638108034,0.5372931102556636,0,0.6311825018219126,0
3093.0,900.0,,,,0.0,0.0,,0,-0.0,1.0,0.0,0.0,1.9183,0.0,0.5,0.0,-0.0,0.0395,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,37.7,65.2,-0.1527,1.2,0.2,0.0,0.2,0.4,,11.4884,12.4306,22.433,39.95,0.0,0.0,0.0,0.7302967433402215,1.4343098825842564,0.14080262784880698,0,0.5351426164935175,0
3093.0,930.0,,,,0.0,0.0,,0,-0.0,1.0,0.0,0.0,1.9183,0.0,0.5,0.0,-0.0,0.0395,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,37.7,65.2,-0.1527,1.2,0.2,0.0,0.2,0.4,,11.4884,12.4306,22.433,39.95,0.0,0.0,0.0,0.7302967433402215,0.9562006627624631,0.04518078388444831,0,0.5112932749532453,0
3093.0,1020.0,,,,1.0,0.0,,0,-0.0,,,0.0,1.9219,0.0,0.0,0.0,-0.0,-0.9211,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,23.7,22.0,0.0395,1.0,0.2,0.0,0.2,0.4,,12.1945,17.6996,20.5,35.92,0.0,0.0,0.0,0.7302967433402215,-0.730296743340221,-0.2921186973360885,0,0.42748525418384714,0
3093.0,1050.0,4.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,0.0,1.9219,0.0,0.0,0.0,-0.0,-1.8816,3.0,1.0,0.0,0.0,1.0,,5.658,12.2976,26.967,14.9,0.0395,1.0,0.2,0.0,0.2,0.4,,12.1945,17.6996,20.5,35.92,0.7071067811865475,0.0,0.0,0.44721359549995787,-1.434238778760801,-0.5177118310894613,0,0.37338743958400605,0
